actor,degree,strength,n_movies,imdb_mean,imdb_max,votes_mean,votes_max,genre_span,career_span_years,betweenness,eigenvector
Gary Cole,27,30,15,6.226666666666666,7.8,90593.46666666666,255257.0,13,17.0,0.0011818581082709,0.0351397058354021
Kevin Pollak,20,20,10,6.16,8.6,140927.6,740918.0,12,24.0,0.0004938929113464,0.0313436744276682
Raven-Symoné,6,6,3,5.199999999999999,5.7,53971.333333333336,74343.0,4,6.0,1.2604703780799946e-05,0.0101623756109998
James Robinson,2,2,1,8.4,8.4,736638.0,736638.0,4,0.0,0.0,7.725062263747953e-05
Mhairi Calvey,2,2,1,8.4,8.4,736638.0,736638.0,4,0.0,0.0,7.725062263747953e-05
Patrick McGoohan,4,4,2,8.0,8.4,411864.0,736638.0,5,16.0,4.6739346350241294e-05,0.0017322153925242
Brian Geraghty,10,10,5,6.76,7.6,119078.8,332065.0,7,3.0,6.879408585019031e-05,0.0131480153497308
James Morrison,4,4,2,7.4,7.7,74953.0,143525.0,4,0.0,4.6739346350241294e-05,0.0029809797865962
Marcia Wallace,2,2,1,7.4,7.4,259083.0,259083.0,3,0.0,0.0,0.0011958364483096
Yeardley Smith,4,4,2,7.550000000000001,7.7,241877.0,259083.0,5,10.0,4.454233651885609e-05,0.0013227319208051
Jeffrey DeMunn,11,12,6,7.266666666666667,9.3,472097.1666666667,1689764.0,9,13.0,6.495930394722286e-05,0.0215746094419233
Martin Landau,27,28,14,6.6642857142857155,7.9,46234.0,142416.0,17,49.0,0.0014185420369673,0.0345793959446316
Cristián de la Fuente,2,2,1,4.5,4.5,34435.0,34435.0,3,0.0,0.0,0.0031966559860292
Peter Boyle,14,14,7,6.785714285714286,8.3,122085.42857142857,507063.0,10,27.0,0.0001491343031379,0.0200002829289489
Cherry Jones,4,4,2,6.7,6.7,155678.0,271592.0,3,9.0,2.4098748900749008e-06,0.0035886460429782
Merritt Wever,8,8,4,6.75,7.8,169940.75,395087.0,5,12.0,5.319793017860093e-05,0.0048713692413461
Rory Culkin,14,14,7,6.871428571428572,7.7,56457.71428571428,271592.0,7,6.0,7.259221007676174e-05,0.011302823824737
Conrad Vernon,2,2,1,7.2,7.2,314630.0,314630.0,6,0.0,0.0,0.0008691804719785
Jennifer Saunders,4,4,2,7.45,7.7,228875.5,314630.0,6,5.0,4.6739346350241294e-05,0.0008723668551253
Cheech Marin,21,22,11,5.736363636363636,7.3,74566.36363636363,263853.0,14,15.0,0.0004930394625824,0.0295544164287716
George Carlin,13,14,7,6.428571428571429,7.4,93745.71428571429,263853.0,10,17.0,0.0001978814052432,0.0219673757797633
Hector Elizondo,16,18,9,6.2,7.4,63149.555555555555,213476.0,9,24.0,0.0001089802794902,0.0246141814766726
Eve,2,2,1,5.8,5.8,142569.0,142569.0,3,0.0,0.0,0.0020342464306202
Leila Arcieri,2,2,1,5.8,5.8,142569.0,142569.0,3,0.0,0.0,0.0020342464306202
Billy West,3,3,2,6.75,7.5,51006.5,67654.0,6,9.0,2.3369673175120647e-05,0.0001281211115483
Tim Conway,4,4,2,6.75,7.5,17958.5,34359.0,6,0.0,4.255543297917998e-05,0.0001284558645512
Franco Nero,8,8,4,5.875,7.1,72280.75,269858.0,9,30.0,8.065225657835736e-05,0.0106909357451449
John Amos,10,10,5,5.9399999999999995,7.1,60039.8,269858.0,8,41.0,0.0002894415828712,0.0088955302971399
Josh Charles,12,12,6,6.583333333333333,8.0,93081.33333333333,277451.0,14,26.0,0.000149661887988,0.0176684986708714
Katia Winter,4,4,2,6.5,7.5,27657.0,49049.0,6,0.0,4.6739346350241294e-05,0.000485833898186
Lyndie Greenwood,2,2,1,7.5,7.5,49049.0,49049.0,5,,0.0,0.0004840594733042
Nicole Beharie,10,10,5,7.0600000000000005,7.5,55722.0,145395.0,9,5.0,0.0001111669528564,0.0108522950857592
Bob Balaban,17,18,9,6.8,7.8,79933.77777777778,237848.0,11,44.0,0.000768823672543,0.0262183344803009
Freddy Rodríguez,8,8,4,6.025,6.9,26076.25,78635.0,8,5.0,5.633000285338991e-05,0.005728482093095
Raoul Bova,4,4,2,6.15,6.7,89673.0,143628.0,7,1.0,2.6933492377068108e-05,0.001301730069729
Bridgit Mendler,2,2,1,4.5,4.5,31649.0,31649.0,5,0.0,0.0,0.0010603892676811
Chris Klein,14,14,7,5.228571428571429,7.3,37198.0,103241.0,12,10.0,0.0002270681971018,0.0119972448221735
Radha Mitchell,22,24,12,6.575,7.7,109257.5,266310.0,11,20.0,0.0008904764041771,0.0300827094764322
Jonathan Frakes,5,8,4,6.75,7.6,68383.25,97838.0,6,8.0,0.0001181242100161,0.0042222363032539
LeVar Burton,7,10,5,6.9,7.6,57829.0,97838.0,7,8.0,0.0001681375634619,0.0043126798148957
Michael Dorn,2,2,1,6.4,6.4,56741.0,56741.0,4,0.0,0.0,0.0003644662916173
Alison Lohman,14,14,7,6.4,8.0,96416.42857142857,350698.0,10,12.0,0.0003092954436848,0.0183090863323006
David Hyde Pierce,8,8,4,6.7,7.6,38145.25,63274.0,11,19.0,2.7196211515014337e-05,0.0043625126767786
Peter Gerety,8,8,4,6.875,7.6,87434.25,273108.0,8,15.0,7.30527770979796e-05,0.0067239867257014
Ron Rifkin,6,6,3,6.3999999999999995,6.7,23138.333333333332,43559.0,6,28.0,1.734944315285986e-05,0.0021856614381696
Jeremy Irvine,8,8,4,6.5,7.2,43165.5,116159.0,4,4.0,2.596088126297904e-05,0.0082742288416539
Todd Graff,2,2,1,7.6,7.6,131217.0,131217.0,4,0.0,0.0,0.0010007609232926
John Buffalo Mailer,2,2,1,6.3,6.3,84118.0,84118.0,1,0.0,0.0,0.0025507840360378
Sarah Gadon,12,12,6,6.3500000000000005,7.8,49148.5,138582.0,13,5.0,9.389567157278296e-05,0.0153566025871881
Zach McGowan,2,2,1,6.3,6.3,138582.0,138582.0,5,0.0,0.0,0.0011534305037405
Mark Valley,8,8,4,6.225,8.4,33683.0,58023.0,8,15.0,0.0001685038288439,0.0145206963071178
Nathaniel Parker,4,4,2,7.25,7.7,116130.5,212085.0,7,3.0,2.69903121018022e-06,0.0013992126362815
Victor Wong,12,12,6,5.883333333333334,7.8,51617.166666666664,96385.0,12,11.0,0.0001904090872128,0.0097983280935839
Chelcie Ross,6,6,3,6.2,7.5,34651.333333333336,50656.0,4,13.0,0.0002686075438829,0.0048594866301879
Brooke Smith,8,8,4,6.725,7.6,31650.0,39659.0,6,11.0,3.015590865425795e-05,0.0180676297373529
Garcelle Beauvais,4,4,2,5.449999999999999,5.6,22545.0,39659.0,5,1.0,1.9692226950365016e-05,0.0063015757349329
Ben Daniels,2,2,1,5.2,5.2,88146.0,88146.0,4,0.0,0.0,0.0030787908415687
Dexter Fletcher,10,10,5,7.12,8.2,135165.2,414976.0,11,25.0,0.00012626256051,0.0209355028723354
Phill Lewis,2,2,1,5.4,5.4,41663.0,41663.0,4,0.0,0.0,0.0015856114599595
Tate Taylor,4,4,2,5.45,5.5,22955.0,41663.0,5,2.0,4.927227026010743e-06,0.0019952153715319
Sandrine Holt,6,6,3,5.466666666666666,6.4,45900.0,117096.0,10,18.0,1.599935429918446e-05,0.0013381447189608
Stephen Rea,18,18,9,6.166666666666667,7.3,29181.666666666668,117096.0,11,22.0,0.0003622329027347,0.0114361678326251
Rory Cochrane,6,6,3,6.633333333333333,7.1,72907.33333333333,89383.0,7,11.0,5.863429601742496e-05,0.014545434589127
Gregg Henry,10,10,5,5.84,6.8,27454.6,61912.0,8,22.0,7.393094516792413e-05,0.0007680284021957
Talisa Soto,6,6,3,4.633333333333333,6.6,42377.666666666664,74009.0,6,13.0,1.0576137943855687e-05,0.0006480683776946
Minnie Driver,26,26,13,7.0307692307692315,8.4,107526.23076923077,604904.0,11,18.0,0.0010883723214083,0.0512151729829826
Brandy Norwood,4,4,2,5.35,6.2,13376.0,25572.0,8,15.0,2.3866390226045817e-06,0.0006448862774691
Ron Howard,4,4,2,6.85,7.5,44705.5,63839.0,9,28.0,7.452614713347154e-06,0.0032579973545011
Jim Belushi,18,18,9,6.188888888888889,7.5,38399.22222222222,132423.0,16,27.0,0.0004354468682081,0.0192017214316049
Lea Michele,4,4,2,5.5,5.6,5136.0,5156.0,7,2.0,1.3183050465951356e-05,0.0035480356042732
Archie Kao,2,2,1,5.4,5.4,38983.0,38983.0,5,0.0,0.0,0.0030570622238398
Brandon Molale,4,4,2,6.050000000000001,6.7,106256.5,173530.0,5,2.0,2.656116949281339e-06,0.0048949473651256
Laurence Olivier,10,10,5,6.2,8.2,39885.0,87424.0,10,64.0,0.0002671685448835,0.0158392727009822
Charlotte Rampling,22,23,12,6.608333333333334,7.8,40749.5,128729.0,13,30.0,0.0007995041254496,0.0167239485901847
Indira Varma,8,8,4,6.25,8.6,31841.75,70568.0,8,10.0,0.0002537228198179,0.0016900806043296
Neil Maskell,6,6,3,5.966666666666668,7.4,24567.333333333332,31124.0,8,7.0,5.6254703372280816e-05,0.0009485350059157
50 Cent,10,10,5,5.959999999999999,7.5,89423.2,177653.0,9,10.0,0.0001704077357713,0.0248934622080302
Matt Gerald,4,4,2,6.6,6.7,103113.0,177653.0,7,5.0,2.7096168288773653e-05,0.0048368691814967
Gaia Weiss,2,2,1,4.2,4.2,44891.0,44891.0,3,0.0,0.0,5.2165190037439045e-05
Luke Newberry,6,6,3,5.8999999999999995,6.8,20847.0,44891.0,6,12.0,0.0003094144728385,0.0011692711279017
Roxanne McKee,2,2,1,4.2,4.2,44891.0,44891.0,3,0.0,0.0,5.216519003743904e-05
Philip Baker Hall,18,18,9,6.311111111111111,7.6,37371.444444444445,86504.0,9,25.0,0.0004960525747803,0.0321581590124513
Gary Farmer,10,10,5,6.42,7.2,25728.0,101899.0,8,14.0,0.0001914170984414,0.0193447100349694
Aida Turturro,2,2,1,5.6,5.6,32224.0,32224.0,5,0.0,0.0,0.0004423119503704
Robert Blake,4,4,2,6.8,8.0,25625.0,32224.0,7,28.0,5.258175763355484e-05,0.0004441218952461
Vincent Pastore,18,18,9,5.477777777777778,7.6,19015.555555555555,76016.0,8,9.0,0.0003415425541012,0.0099149285834607
Ashraf Barhom,4,4,2,6.7,7.2,39752.5,52496.0,6,2.0,0.0002878695595198,0.00291707812088
Max Minghella,4,4,2,6.050000000000001,7.2,50904.0,52496.0,8,2.0,4.664586765754081e-05,0.0001412308259261
Rupert Evans,8,8,4,7.05,8.2,85776.0,244566.0,11,12.0,8.72344157507088e-05,0.0003779556209928
Jenna Fischer,6,6,3,5.866666666666667,6.4,42039.333333333336,103230.0,3,4.0,9.743254138344404e-05,0.0016708178804967
Stephen Merchant,2,2,1,5.9,5.9,103230.0,103230.0,2,0.0,0.0,0.0002210384284157
Graham McTavish,6,6,3,7.666666666666667,8.5,74860.0,146708.0,7,1.0,3.146457005964551e-05,0.0033358275263798
Michael Raymond-James,4,4,2,6.9,7.0,39951.0,52421.0,5,10.0,4.163620257913664e-06,0.0009790802441285
Michael Gaston,4,4,2,7.25,7.4,105395.0,174248.0,4,6.0,5.987075968672306e-06,0.0061628307374156
Simon McBurney,6,6,3,7.5,7.7,195111.66666666666,265507.0,6,8.0,1.0771141645881684e-05,0.0071775896038402
Kevin McNally,16,16,8,6.750000000000001,7.7,52621.25,114692.0,13,25.0,0.0005959057169903,0.0148852765265567
Maury Chaykin,10,10,5,6.56,8.0,57989.6,186485.0,9,18.0,0.0002395128856078,0.0083466719345039
Kaitlyn Dever,4,4,2,7.0,7.4,58921.0,102728.0,4,0.0,4.876413496659928e-06,0.0063565657558482
Nancy Travis,4,4,2,6.35,7.4,10145.0,15114.0,3,0.0,3.089104556370277e-06,0.0030641011103536
Mitch Pileggi,6,6,3,6.2,7.0,56637.333333333336,85720.0,7,10.0,8.824066193419194e-05,0.0107172413743484
Owen Teale,2,2,1,5.4,5.4,29285.0,29285.0,4,0.0,0.0,0.0032310198925822
Lisa Edelstein,6,6,3,6.1000000000000005,6.4,84388.66666666667,158864.0,5,3.0,3.662138449107123e-05,0.0048928716475097
Reece Thompson,2,2,1,5.5,5.5,75573.0,75573.0,4,0.0,0.0,0.0098524813412065
Gloria Foster,4,4,2,8.399999999999999,8.7,609321.5,1217752.0,4,35.0,3.647737655718367e-05,0.0040076493788872
Marcus Chong,2,2,1,8.7,8.7,1217752.0,1217752.0,2,0.0,0.0,0.0031591221494775
Kathleen Quinlan,12,12,6,6.833333333333333,7.6,77149.83333333333,208817.0,14,12.0,0.000112220672536,0.0131059958501195
Miko Hughes,10,12,6,6.333333333333333,7.6,78716.33333333333,208817.0,9,9.0,0.0001564391268931,0.0181911369729597
Aisha Tyler,6,6,3,6.5,7.2,31645.333333333332,60156.0,7,7.0,2.279028491690953e-05,0.0040360811677575
Eric Lloyd,5,6,3,5.933333333333334,6.4,33419.0,64742.0,4,8.0,4.715499633738626e-05,0.0019242574064566
Judge Reinhold,12,14,7,6.542857142857144,7.3,63645.142857142855,126464.0,8,27.0,8.274742320616491e-05,0.0104291663505078
Jean Stapleton,2,2,1,6.5,6.5,151812.0,151812.0,3,0.0,0.0,0.0036776735508812
Andrea Savage,2,2,1,6.9,6.9,212499.0,212499.0,1,0.0,0.0,0.0060094510840387
Stuart Wilson,6,6,3,6.866666666666667,7.2,99893.66666666667,135404.0,8,6.0,1.1553986910512185e-05,0.0076168108850431
Tony Amendola,2,2,1,6.7,6.7,135404.0,135404.0,6,0.0,0.0,0.0050126505528797
Matt Walsh,12,12,6,6.0,6.6,79236.66666666667,272789.0,6,6.0,0.000120857412422,0.0119837174518858
Alex Russell,6,8,4,6.675000000000001,7.2,105746.75,204327.0,8,2.0,0.0003078302572174,0.002974295275725
Finn Wittrock,4,6,3,7.133333333333333,7.2,69826.66666666667,103589.0,4,1.0,4.664586765754081e-05,0.0013317681136049
Jack O'Connell,11,14,7,7.214285714285714,7.7,66323.57142857143,103589.0,9,10.0,0.0003235358449476,0.012565096689711
Clint Eastwood,31,32,16,7.3374999999999995,8.9,151664.375,561773.0,12,48.0,0.0007351800901007,0.0334875668469888
Courtney B. Vance,6,6,3,6.633333333333333,7.6,95883.0,143696.0,4,21.0,3.1998810182358004e-05,0.0042391614137835
William Devane,6,6,3,6.766666666666667,7.1,62275.333333333336,111368.0,6,24.0,1.0395027562044494e-05,0.0039874431135378
Janine Turner,2,2,1,6.4,6.4,96096.0,96096.0,3,0.0,0.0,0.003230394752613
Leon,8,8,4,5.950000000000001,6.9,48713.25,96096.0,11,8.0,3.425647891770501e-05,0.0071622920556494
Samantha Mathis,8,8,4,6.85,7.6,149094.0,357275.0,7,15.0,6.782657787680168e-05,0.0100848351776124
Daniel von Bargen,14,14,7,6.3,7.8,67634.0,225102.0,12,2.0,0.0001987998996574,0.015486634546572
Lily Tomlin,10,10,5,6.660000000000001,6.9,27070.4,56813.0,6,10.0,0.0001462031107004,0.0154649425226953
Jay Hernandez,26,28,14,6.128571428571429,7.0,40925.642857142855,138814.0,13,15.0,0.0006133461642307,0.0273261773406664
Marian Seldes,8,8,4,6.449999999999999,7.5,40290.5,87331.0,3,10.0,5.2911130204469584e-05,0.0143461207517694
Horatio Sanz,2,2,1,6.4,6.4,213863.0,213863.0,2,0.0,0.0,0.0002742277164677
Sydney Pollack,10,10,5,7.0,7.4,103677.4,227071.0,6,25.0,0.0005633637282795,0.0197994548160007
Vinessa Shaw,12,12,6,6.283333333333334,7.3,86689.16666666667,227071.0,9,15.0,0.0008853754169046,0.0068151520886421
David Zayas,8,8,4,5.8500000000000005,7.2,61472.75,112769.0,8,8.0,8.599811041535196e-05,0.0127479661068808
Quvenzhané Wallis,6,6,3,6.866666666666667,8.1,178082.33333333334,439176.0,7,2.0,5.8388645452024914e-05,0.0029295039035622
Gerald McRaney,6,6,3,6.8999999999999995,7.4,97326.0,149337.0,7,31.0,1.8210915289325235e-05,0.0028605524648798
Abigail Spencer,8,8,4,6.35,7.2,60011.75,147641.0,9,2.0,3.888740732318032e-05,0.0058006752667882
Warren Christie,4,4,2,5.75,6.3,97434.0,147641.0,7,1.0,4.6739346350241294e-05,0.0017446079914329
Natasha Lyonne,21,24,12,6.291666666666665,7.0,91345.83333333333,315549.0,11,20.0,0.0003965983432594,0.0237522407669711
Jennifer Grey,2,2,1,6.4,6.4,41776.0,41776.0,3,0.0,0.0,0.0006543921188629
Lea Thompson,11,16,8,5.7125,8.5,185136.5,732212.0,11,32.0,0.0001216053411877,0.0090045039637368
Adrian Lester,2,2,1,6.7,6.7,23940.0,23940.0,2,0.0,0.0,0.0015501388646055
Maura Tierney,12,12,6,6.366666666666667,7.2,94661.0,220392.0,7,11.0,7.659141441997375e-05,0.0165491056693405
Paul Guilfoyle,14,14,7,6.285714285714286,8.3,79869.57142857143,414219.0,8,9.0,0.0002513366291401,0.0197582746389673
Craig Bierko,4,4,2,6.85,7.0,56252.0,60508.0,6,3.0,4.6739346350241294e-05,0.0008353197879139
Melina Kanakaredes,2,2,1,6.7,6.7,60508.0,60508.0,5,0.0,0.0,3.725497308608368e-05
Yvonne Zima,2,2,1,6.7,6.7,60508.0,60508.0,5,0.0,0.0,3.725497308608368e-05
Michael Kitchen,4,4,2,6.7,7.2,50819.5,52339.0,5,15.0,2.178789454572451e-05,0.0054631486395295
Pamela Reed,4,4,2,5.75,6.2,27148.0,49300.0,5,14.0,6.22496818836725e-06,0.0009017761801562
Jonah Bobo,4,4,2,6.3,6.5,48140.0,67707.0,7,3.0,2.293510602728854e-05,0.004836375391524
Eugenie Bondurant,2,2,1,8.8,8.8,1347461.0,1347461.0,1,0.0,0.0,0.0078843787694552
Meat Loaf,10,10,5,6.3,8.8,290722.4,1347461.0,9,6.0,8.492635516359747e-05,0.0114905898063121
Kimberly Williams-Paisley,4,4,2,6.55,7.1,27410.5,46951.0,2,8.0,1.7480317095480247e-05,0.0038989531566862
Frances O'Connor,8,8,4,7.074999999999999,8.1,39335.75,81888.0,8,20.0,0.000161581075874,0.0072937289601774
Michael Moore,11,12,6,6.866666666666666,8.0,43073.166666666664,123090.0,5,20.0,0.0005193208772975,0.0032580520861239
Caitlin Stasey,2,2,1,5.1,5.1,65709.0,65709.0,4,0.0,0.0,0.0003949843666916
Kevin Grevioux,8,8,4,6.074999999999999,7.0,101397.5,208092.0,6,11.0,2.6707630290337904e-05,0.0009649542425902
Barney Clark,2,2,1,6.9,6.9,25474.0,25474.0,2,0.0,0.0,1.6846399000443895e-05
Ian McNeice,4,4,2,6.65,6.9,14031.0,25474.0,3,1.0,4.6739346350241294e-05,0.0003776531031969
Tony Noble,2,2,1,6.9,6.9,25474.0,25474.0,2,0.0,0.0,1.6846399000443895e-05
Bill Cobbs,26,26,13,6.3307692307692305,7.4,36866.846153846156,89972.0,14,25.0,0.0007215588313189,0.0342783353651978
Martin Henderson,6,6,3,6.699999999999999,7.1,52779.0,134625.0,9,12.0,0.0001593703895986,0.0041313924081289
Tom Goodman-Hill,2,2,1,7.1,7.1,134625.0,134625.0,6,0.0,0.0,0.0018749490796023
Josh Zuckerman,2,2,1,6.2,6.2,162909.0,162909.0,3,0.0,0.0,0.000710959154747
Robert Wagner,11,12,6,6.45,7.0,105712.83333333333,183425.0,8,36.0,0.0002869512626981,0.0105056132115534
Dee Bradley Baker,6,6,3,7.0,7.9,31584.666666666668,40883.0,8,5.0,3.243495716612842e-05,0.0089161035828398
Bob Peck,2,2,1,8.1,8.1,613473.0,613473.0,3,0.0,0.0,0.0013709431975668
Isabella Rossellini,12,12,6,6.783333333333334,7.1,27706.166666666668,78974.0,10,17.0,0.0002697129819942,0.0189698694122535
Dean Jones,2,2,1,6.9,6.9,69663.0,69663.0,4,0.0,0.0,0.0032481729543395
Brittany Daniel,10,10,5,5.12,5.9,55990.2,98794.0,8,9.0,7.759153564671047e-05,0.0037366405750164
John Witherspoon,13,14,7,5.499999999999999,7.3,29870.714285714286,74626.0,6,14.0,0.0002182705971203,0.0098318392766204
David Keith,12,12,6,5.983333333333333,6.9,33768.166666666664,86902.0,10,27.0,0.0007077697296925,0.0075209264699623
Shawna Waldron,2,2,1,6.8,6.8,43027.0,43027.0,3,0.0,0.0,0.000568548796053
Romany Malco,19,20,10,5.99,7.1,68530.6,313797.0,6,13.0,0.000273855008339,0.0350565607818076
Ice-T,2,2,1,5.9,5.9,38076.0,38076.0,4,0.0,0.0,0.0028763488515648
Craig Stark,2,2,1,7.9,7.9,272839.0,272839.0,5,0.0,0.0,0.0018854652190378
Chelsea Handler,2,2,1,5.5,5.5,24089.0,24089.0,5,0.0,0.0,0.0020376657962364
Elizabeth Perkins,12,12,6,5.616666666666666,6.3,32900.166666666664,60884.0,9,17.0,0.0002193632963529,0.0125800046735056
Vincent Regan,8,8,4,5.8500000000000005,7.7,180082.75,607235.0,8,11.0,6.169808798642108e-05,0.0115436364999267
Eric Dane,8,8,4,6.6,7.1,51088.0,116681.0,9,11.0,3.865736299339326e-05,0.0027662203219504
Haley Bennett,10,10,5,5.54,7.1,47217.4,116681.0,9,2.0,0.000156687561254,0.0050649436573796
Kathleen Turner,16,16,8,5.687500000000001,7.2,51264.75,116910.0,9,28.0,0.0001850207160773,0.0202861858541378
Drew Sidora,4,4,2,4.95,5.9,50270.0,99989.0,6,2.0,1.376088467052502e-05,0.0001455660583269
Jill Hennessy,4,4,2,5.85,5.9,51142.0,99989.0,5,8.0,5.436482827789836e-06,0.0004185605030044
Tichina Arnold,4,4,2,5.5,5.9,83465.0,99989.0,4,7.0,5.276461492463608e-05,0.0012106250123448
Emily Ratajkowski,4,4,2,7.1,8.1,295363.0,569841.0,6,1.0,1.6112009718644242e-05,0.0011611679322915
Patrick Fugit,12,12,6,7.05,8.1,125014.5,569841.0,9,12.0,0.0001436061703275,0.0076541989986823
Josh Hamilton,4,4,2,7.45,7.9,205171.5,407601.0,4,2.0,1.392317882803209e-05,0.0051357326713199
Nicky Naudé,2,2,1,7.9,7.9,407601.0,407601.0,3,0.0,0.0,0.0048905901556862
Clarence Williams III,10,10,5,6.139999999999999,6.7,25948.8,48225.0,11,7.0,0.0001088995345582,0.0095652058078727
Timothy Hutton,14,14,7,6.171428571428571,7.2,50154.71428571428,147504.0,7,16.0,0.0002190655935152,0.0149245277817963
Peter Krause,2,2,1,8.1,8.1,667983.0,667983.0,3,0.0,0.0,0.0018798494486841
Aria Noelle Curzon,2,2,1,7.0,7.0,91093.0,91093.0,7,0.0,0.0,0.000484831385567
Eden Riegel,2,2,1,7.0,7.0,91093.0,91093.0,7,0.0,0.0,0.000484831385567
Anjelica Huston,20,22,11,6.645454545454546,7.6,61690.63636363636,209133.0,11,27.0,0.0007191912722962,0.0150559797574481
Fred Ward,12,12,6,6.400000000000001,7.6,77778.83333333333,156898.0,7,34.0,0.0002425567398769,0.0069309121553118
Patrick Fischler,8,8,4,6.449999999999999,7.2,121102.75,185258.0,8,10.0,0.0001479885252614,0.0097833446732087
Carol Ann Susi,2,2,1,5.2,5.2,46031.0,46031.0,4,0.0,0.0,0.000607425468354
Miriam Margolyes,12,12,6,6.316666666666666,7.1,31957.833333333332,94435.0,7,29.0,0.0001258285944594,0.0016428822053741
Jimmy Shubert,2,2,1,7.0,7.0,285623.0,285623.0,3,0.0,0.0,0.0096445198999763
Alicia Witt,18,18,9,6.18888888888889,7.3,40386.22222222222,85673.0,10,18.0,0.0002523592397435,0.0157238311922934
Anne Bancroft,12,12,6,6.3,8.2,63247.0,161972.0,9,28.0,0.000159587424798,0.0123612110083848
Woody Allen,22,22,11,6.927272727272726,8.1,51696.545454545456,192940.0,9,32.0,0.0012489360829431,0.0137129942213791
Tasha Smith,7,8,4,5.15,5.6,26038.75,83506.0,6,3.0,3.950307217448796e-05,0.0048511606204968
Alyson Stoner,7,8,4,5.975,6.5,64031.0,90938.0,7,7.0,6.893050925243569e-05,0.0038584060458589
Tom Welling,3,4,2,5.6,5.8,58944.5,75152.0,3,2.0,1.865494246127045e-07,0.002081664527278
Ki Hong Lee,4,4,2,6.6,6.8,224574.5,310903.0,4,1.0,4.6739346350241294e-05,0.0011264387974441
Rosa Salazar,2,2,1,6.4,6.4,138246.0,138246.0,3,0.0,0.0,0.0011223257788136
Jaqueline Fleming,2,2,1,7.1,7.1,238916.0,238916.0,4,0.0,0.0,0.0146537161215015
Jessalyn Gilsig,2,2,1,6.5,6.5,32353.0,32353.0,3,0.0,0.0,0.0071960539151141
Billy Burke,17,18,9,6.355555555555556,7.2,46669.11111111111,91151.0,12,18.0,0.0003417474305724,0.0240409597822799
Jacinda Barrett,8,8,4,6.025,7.6,26107.75,48753.0,6,6.0,3.010317996139731e-05,0.0056339716779503
Saffron Burrows,10,10,5,5.74,7.3,54929.2,152247.0,8,13.0,0.0001531651016166,0.0121888532897431
Judith Hill,2,2,1,7.3,7.3,33158.0,33158.0,2,0.0,0.0,1.1758979772802648e-06
Mekia Cox,2,2,1,7.3,7.3,33158.0,33158.0,2,0.0,0.0,1.1758979772802648e-06
Misha Gabriel Hamilton,4,4,2,6.9,7.3,39276.0,45394.0,4,3.0,4.6739346350241294e-05,2.6348475732132408e-05
Griffin Kane,2,2,1,6.6,6.6,180479.0,180479.0,2,0.0,0.0,0.00488045986812
Monique Gabriela Curnen,4,4,2,6.4,6.6,91067.5,180479.0,3,4.0,0.000262768605181,0.0048983558128427
Bill Hunter,2,2,1,4.4,4.4,23476.0,23476.0,4,0.0,0.0,0.0002906591587136
Dyan Cannon,6,6,3,5.3999999999999995,6.5,10742.333333333334,23476.0,5,8.0,5.089675664036792e-05,0.0004362296100814
Dawn French,2,2,1,7.7,7.7,143121.0,143121.0,3,0.0,0.0,3.890757116958818e-05
John Hodgman,2,2,1,7.7,7.7,143121.0,143121.0,3,0.0,0.0,3.890757116958818e-05
Kristen Connolly,4,4,2,6.0,7.0,220151.0,277172.0,5,4.0,2.263440874407517e-06,0.0070042823428095
Fred Williamson,2,2,1,6.1,6.1,120795.0,120795.0,2,0.0,0.0,0.0012946589854396
Harvey Korman,7,8,4,6.175,7.8,59924.75,95294.0,4,22.0,3.582833901101371e-05,0.0027488511799669
Jake Lloyd,4,4,2,5.95,6.5,34719.5,68406.0,4,5.0,4.118789573140257e-06,0.0021054479488895
James Babson,2,2,1,6.8,6.8,244566.0,244566.0,4,0.0,0.0,8.083449918284396e-05
Elaine Stritch,6,6,3,6.0,7.0,45282.0,72287.0,7,12.0,1.4795053176606432e-05,0.0120183161515866
Sophie Okonedo,14,14,7,6.5,8.1,99454.0,264533.0,10,12.0,0.0002365835564412,0.0246588997998892
Stockard Channing,20,20,10,6.220000000000001,7.2,37180.9,170027.0,7,27.0,0.00053515259659,0.0166686578990227
Adhir Kalyan,4,4,2,6.25,7.3,55306.5,84209.0,4,0.0,7.503042657807451e-06,0.0003705063329022
Bianca Kajlich,6,6,3,5.833333333333333,7.3,43748.0,77935.0,6,9.0,2.754563881323665e-05,0.0011805936054192
Oliver Hudson,6,6,3,5.7,7.3,18922.666666666668,26404.0,3,7.0,5.310484260638741e-05,0.0004325031406462
Ritchie Coster,2,2,1,5.3,5.3,61966.0,61966.0,3,0.0,0.0,0.0026003750203489
Brenda Bakke,2,2,1,5.4,5.4,35918.0,35918.0,2,0.0,0.0,0.0004433945049967
Patrick Kilpatrick,6,6,3,5.8999999999999995,6.2,26172.0,35918.0,6,14.0,5.391854961915759e-05,0.0029280109667061
