Source,Target,Weight,Type
Alan Rickman,Reginald VelJohnson,1,Undirected
Alan Rickman,Julia Roberts,1,Undirected
Alan Rickman,Liam Neeson,1,Undirected
Alan Rickman,Ben Mendelsohn,1,Undirected
Alan Rickman,Tom Selleck,1,Undirected
Alan Rickman,Kate Winslet,1,Undirected
Alan Rickman,Tom Wilkinson,1,Undirected
Alan Rickman,Freddy Rodríguez,1,Undirected
Alan Rickman,Greg Collins,1,Undirected
Daniel Radcliffe,Rupert Grint,4,Undirected
Daniel Radcliffe,Fiona Shaw,2,Undirected
Daniel Radcliffe,Robert Pattinson,2,Undirected
Daniel Radcliffe,Gary Oldman,1,Undirected
Daniel Radcliffe,Verne Troyer,1,Undirected
Daniel Radcliffe,Emma Watson,1,Undirected
Daniel Radcliffe,Morgan Freeman,1,Undirected
Daniel Radcliffe,Sanaa Lathan,1,Undirected
Daniel Radcliffe,Daniel Mays,3,Undirected
Daniel Radcliffe,Spencer Wilding,3,Undirected
Daniel Radcliffe,Jamie Lee Curtis,1,Undirected
Daniel Radcliffe,Mark Margolis,1,Undirected
Daniel Radcliffe,Jessica Raine,1,Undirected
Daniel Radcliffe,Roger Allam,1,Undirected
Rupert Grint,Robert Pattinson,1,Undirected
Rupert Grint,Gary Oldman,1,Undirected
Rupert Grint,Dave Legeno,1,Undirected
Rupert Grint,Ralph Ineson,1,Undirected
Rupert Grint,Alfred Enoch,1,Undirected
Rupert Grint,Toby Jones,1,Undirected
Rupert Grint,Emma Watson,1,Undirected
Rupert Grint,Geoff Bell,1,Undirected
Rupert Grint,Rupert Everett,1,Undirected
Rupert Grint,Julie Walters,1,Undirected
Rupert Grint,Tamsin Egerton,1,Undirected
Alan D. Purwin,Henry Cavill,1,Undirected
Alan D. Purwin,Lauren Cohan,1,Undirected
Henry Cavill,Lauren Cohan,1,Undirected
Henry Cavill,Christopher Meloni,1,Undirected
Henry Cavill,Harry Lennix,1,Undirected
Henry Cavill,Christian Berkel,1,Undirected
Henry Cavill,Elizabeth Debicki,1,Undirected
Henry Cavill,Daniel Sharman,1,Undirected
Henry Cavill,Steve Byers,1,Undirected
Henry Cavill,David Kelly,1,Undirected
Henry Cavill,Nathaniel Parker,1,Undirected
Henry Cavill,James Frain,1,Undirected
Henry Cavill,Michael Wincott,1,Undirected
Henry Cavill,Bruce Willis,1,Undirected
Henry Cavill,Óscar Jaenada,1,Undirected
Lauren Cohan,Rupert Evans,1,Undirected
Lauren Cohan,Stephanie Lemelin,1,Undirected
Lauren Cohan,Erick Avari,1,Undirected
Lauren Cohan,Peter Dinklage,1,Undirected
Frank Langella,Kevin Spacey,1,Undirected
Frank Langella,Marlon Brando,1,Undirected
Frank Langella,Christopher Masterson,1,Undirected
Frank Langella,Matthew Modine,1,Undirected
Frank Langella,Austin Pendleton,1,Undirected
Frank Langella,John Buffalo Mailer,1,Undirected
Frank Langella,Emma Watson,1,Undirected
Frank Langella,Matthew Broderick,1,Undirected
Frank Langella,Aidan Quinn,2,Undirected
Frank Langella,Liam Neeson,2,Undirected
Frank Langella,Charlize Theron,1,Undirected
Frank Langella,Keanu Reeves,1,Undirected
Frank Langella,Lena Olin,1,Undirected
Frank Langella,Derek Jacobi,1,Undirected
Frank Langella,Paz Vega,1,Undirected
Frank Langella,Celia Weston,1,Undirected
Frank Langella,Gillian Jacobs,1,Undirected
Frank Langella,Ryan Gosling,1,Undirected
Frank Langella,John Gielgud,1,Undirected
Frank Langella,William Hootkins,1,Undirected
Frank Langella,Ana Gasteyer,1,Undirected
Frank Langella,Joshua Ormond,1,Undirected
Frank Langella,Mark Margolis,1,Undirected
Frank Langella,Robin Williams,1,Undirected
Kevin Spacey,Marlon Brando,1,Undirected
Kevin Spacey,Morgan Freeman,1,Undirected
Kevin Spacey,Rene Russo,1,Undirected
Kevin Spacey,Michael Cudlitz,1,Undirected
Kevin Spacey,Siobhan Fallon Hogan,1,Undirected
Kevin Spacey,Kate Winslet,1,Undirected
Kevin Spacey,Matt Craven,1,Undirected
Kevin Spacey,Alfre Woodard,1,Undirected
Kevin Spacey,Jeff Bridges,2,Undirected
Kevin Spacey,John Ratzenberger,1,Undirected
Kevin Spacey,Madeline Kahn,1,Undirected
Kevin Spacey,Matthew McConaughey,1,Undirected
Kevin Spacey,Oliver Platt,1,Undirected
Kevin Spacey,Lindsay Sloane,2,Undirected
Kevin Spacey,Angie Dickinson,1,Undirected
Kevin Spacey,Haley Joel Osment,1,Undirected
Kevin Spacey,Reginald Ballard,1,Undirected
Kevin Spacey,Jim Sturgess,1,Undirected
Kevin Spacey,Josh Gad,1,Undirected
Kevin Spacey,Matt McCoy,1,Undirected
Kevin Spacey,Paul Guilfoyle,1,Undirected
Kevin Spacey,Bob Gunton,1,Undirected
Kevin Spacey,Leon Rippy,1,Undirected
Kevin Spacey,Jason Behr,1,Undirected
Kevin Spacey,Scott Glenn,1,Undirected
Kevin Spacey,Stephen Root,1,Undirected
Kevin Spacey,Bob Hoskins,1,Undirected
Kevin Spacey,Brenda Blethyn,1,Undirected
Kevin Spacey,Ara Celi,1,Undirected
Kevin Spacey,Peter Gallagher,1,Undirected
Kevin Spacey,Al Pacino,1,Undirected
Kevin Spacey,Jude Ciccolella,1,Undirected
Kevin Spacey,Christian Campbell,1,Undirected
Kevin Spacey,Eric Schweig,1,Undirected
Kevin Spacey,Chazz Palminteri,1,Undirected
Kevin Spacey,Kevin Pollak,1,Undirected
Kevin Spacey,Benedict Wong,1,Undirected
Kevin Spacey,Matt Berry,1,Undirected
Kevin Spacey,Ashley Williams,1,Undirected
Kevin Spacey,Demi Moore,1,Undirected
Marlon Brando,Gary Farmer,1,Undirected
Marlon Brando,Robert De Niro,1,Undirected
Marlon Brando,Margot Kidder,1,Undirected
Marlon Brando,Ned Beatty,1,Undirected
Marlon Brando,Marco Hofschneider,1,Undirected
Marlon Brando,Temuera Morrison,1,Undirected
Marlon Brando,Harrison Ford,1,Undirected
Marlon Brando,Robert Duvall,2,Undirected
Marlon Brando,Faye Dunaway,1,Undirected
Marlon Brando,Al Pacino,1,Undirected
Marlon Brando,Karl Malden,2,Undirected
Marlon Brando,Kim Hunter,1,Undirected
Marlon Brando,Rod Steiger,1,Undirected
Giancarlo Giannini,Mathieu Amalric,1,Undirected
Giancarlo Giannini,Denzel Washington,1,Undirected
Giancarlo Giannini,Radha Mitchell,1,Undirected
Giancarlo Giannini,Francesc Pagès,1,Undirected
Giancarlo Giannini,Lena Olin,1,Undirected
Mathieu Amalric,Ayelet Zurer,1,Undirected
Mathieu Amalric,Moritz Bleibtreu,1,Undirected
Mathieu Amalric,Emmanuelle Seigner,1,Undirected
Mathieu Amalric,Isaach De Bankolé,1,Undirected
Mathieu Amalric,Edouard Baer,1,Undirected
Mathieu Amalric,Sara Forestier,1,Undirected
Mathieu Amalric,Laurent Poitrenaux,1,Undirected
Mathieu Amalric,Léa Drucker,1,Undirected
Ruth Wilson,Tom Wilkinson,1,Undirected
Ruth Wilson,B.J. Novak,1,Undirected
Ruth Wilson,Tom Hanks,1,Undirected
Ruth Wilson,Indira Varma,1,Undirected
Ruth Wilson,Warren Brown,1,Undirected
Tom Wilkinson,Adam Baldwin,1,Undirected
Tom Wilkinson,Heath Ledger,1,Undirected
Tom Wilkinson,Chad L. Coleman,1,Undirected
Tom Wilkinson,Thomas Kretschmann,1,Undirected
Tom Wilkinson,Tom Cruise,1,Undirected
Tom Wilkinson,Denis O'Hare,2,Undirected
Tom Wilkinson,Julia Roberts,1,Undirected
Tom Wilkinson,Bernard Hill,1,Undirected
Tom Wilkinson,Om Puri,1,Undirected
Tom Wilkinson,Marsha Thomason,1,Undirected
Tom Wilkinson,Vincent Regan,1,Undirected
Tom Wilkinson,Jim Broadbent,1,Undirected
Tom Wilkinson,Julia Ormond,1,Undirected
Tom Wilkinson,June Diane Raphael,1,Undirected
Tom Wilkinson,Melissa McMeekin,1,Undirected
Tom Wilkinson,Bill Murray,1,Undirected
Tom Wilkinson,F. Murray Abraham,1,Undirected
Tom Wilkinson,Martin Clunes,1,Undirected
Tom Wilkinson,Simon Callow,1,Undirected
Tom Wilkinson,Robin Wright,1,Undirected
Tom Wilkinson,Stephen Root,1,Undirected
Tom Wilkinson,Sydney Pollack,1,Undirected
Tom Wilkinson,David Oyelowo,1,Undirected
Tom Wilkinson,Oprah Winfrey,1,Undirected
Tom Wilkinson,Jesper Christensen,1,Undirected
Tom Wilkinson,Romi Aboulafia,1,Undirected
Tom Wilkinson,Kate Winslet,2,Undirected
Tom Wilkinson,Cary-Hiroyuki Tagawa,1,Undirected
Tom Wilkinson,Michael Rapaport,1,Undirected
Tom Wilkinson,Colm Feore,1,Undirected
Tom Wilkinson,JR Bourne,1,Undirected
Tom Wilkinson,Gerard Butler,1,Undirected
Tom Wilkinson,Colin Firth,2,Undirected
Tom Wilkinson,Rupert Everett,1,Undirected
Tom Wilkinson,Clive Russell,1,Undirected
Tom Wilkinson,Richard Roxburgh,1,Undirected
Tom Wilkinson,Celia Imrie,1,Undirected
Tom Wilkinson,Penelope Wilton,1,Undirected
Tom Wilkinson,Lesley Sharp,2,Undirected
Tom Wilkinson,Mark Addy,2,Undirected
Tom Wilkinson,Karen Allen,1,Undirected
Tom Wilkinson,Sissy Spacek,1,Undirected
Christopher Meloni,Harry Lennix,1,Undirected
Christopher Meloni,Kiernan Shipka,1,Undirected
Christopher Meloni,Lou Taylor Pucci,1,Undirected
Christopher Meloni,Hector Elizondo,1,Undirected
Christopher Meloni,Julia Roberts,1,Undirected
Christopher Meloni,Harrison Ford,1,Undirected
Christopher Meloni,Nicole Beharie,1,Undirected
Christopher Meloni,Kevin Michael Richardson,1,Undirected
Christopher Meloni,Peter Spellos,1,Undirected
Christopher Meloni,Amy Poehler,1,Undirected
Christopher Meloni,Jack McBrayer,1,Undirected
Harry Lennix,Michael Weston,1,Undirected
Harry Lennix,Robin Wright,1,Undirected
Harry Lennix,Bokeem Woodbine,1,Undirected
Harry Lennix,Curtis Armstrong,1,Undirected
Harry Lennix,Kevin Chamberlin,1,Undirected
Harry Lennix,William Mapother,1,Undirected
Harry Lennix,Kenan Thompson,1,Undirected
Harry Lennix,Sean Patrick Thomas,1,Undirected
Harry Lennix,Chris Brown,1,Undirected
Harry Lennix,Laz Alonso,1,Undirected
Harry Lennix,Kathryn Morris,1,Undirected
Harry Lennix,Peter Coyote,1,Undirected
Harry Lennix,Andre Braugher,1,Undirected
Harry Lennix,Bernie Mac,1,Undirected
Harry Lennix,Ben Youcef,1,Undirected
Harry Lennix,Zuhair Haddad,1,Undirected
Damián Alcázar,Peter Dinklage,1,Undirected
Damián Alcázar,Pierfrancesco Favino,1,Undirected
Damián Alcázar,Ana Claudia Talancón,1,Undirected
Damián Alcázar,Pedro Armendáriz Jr.,1,Undirected
Peter Dinklage,Pierfrancesco Favino,1,Undirected
Peter Dinklage,Hugh Jackman,1,Undirected
Peter Dinklage,Jennifer Lawrence,1,Undirected
Peter Dinklage,Drake,1,Undirected
Peter Dinklage,Josh Gad,3,Undirected
Peter Dinklage,Adam Sandler,1,Undirected
Peter Dinklage,Keegan-Michael Key,1,Undirected
Peter Dinklage,Will Ferrell,1,Undirected
Peter Dinklage,Zooey Deschanel,1,Undirected
Peter Dinklage,Ben Falcone,1,Undirected
Peter Dinklage,Tyler Labine,1,Undirected
Peter Dinklage,Ewen Bremner,2,Undirected
Peter Dinklage,Kris Marshall,2,Undirected
Peter Dinklage,Alex Rocco,1,Undirected
Peter Dinklage,Vin Diesel,1,Undirected
Peter Dinklage,Romany Malco,1,Undirected
Peter Dinklage,Steve Buscemi,1,Undirected
Peter Dinklage,Erick Avari,1,Undirected
Peter Dinklage,Joe Lo Truglio,1,Undirected
Peter Dinklage,Paula Garcés,1,Undirected
Peter Dinklage,Bill Duke,1,Undirected
Peter Dinklage,Michael McKean,1,Undirected
Sam Claflin,Stephen Graham,1,Undirected
Sam Claflin,Kristen Stewart,1,Undirected
Sam Claflin,Charlize Theron,1,Undirected
Sam Claflin,Brendan Coyle,1,Undirected
Sam Claflin,Emilia Clarke,1,Undirected
Stephen Graham,Brendan Fraser,1,Undirected
Stephen Graham,Jamie Foreman,1,Undirected
Stephen Graham,Gael Le Cornec,1,Undirected
Stephen Graham,Keith Allen,1,Undirected
Stephen Graham,Sarah Polley,1,Undirected
Stephen Graham,Stephen Rea,1,Undirected
Stephen Graham,Mark Bazeley,1,Undirected
Stephen Graham,Maurice Roëves,1,Undirected
Stephen Graham,Jack O'Connell,1,Undirected
Stephen Graham,Joseph Gilgun,1,Undirected
Michael Stuhlbarg,Nicole Scherzinger,1,Undirected
Michael Stuhlbarg,Will Smith,1,Undirected
Michael Stuhlbarg,Kate Winslet,1,Undirected
Michael Stuhlbarg,Michael Fassbender,1,Undirected
Michael Stuhlbarg,Abbie Cornish,1,Undirected
Michael Stuhlbarg,Gabourey Sidibe,1,Undirected
Michael Stuhlbarg,Fred Melamed,1,Undirected
Michael Stuhlbarg,Peter Breitmayer,1,Undirected
Nicole Scherzinger,Will Smith,1,Undirected
Will Smith,Bai Ling,1,Undirected
Will Smith,Salma Hayek,1,Undirected
Will Smith,Ike Barinholtz,1,Undirected
Will Smith,Robin Atkin Downes,1,Undirected
Will Smith,Charlize Theron,2,Undirected
Will Smith,Eddie Marsan,2,Undirected
Will Smith,Alice Braga,1,Undirected
Will Smith,Willow Smith,1,Undirected
Will Smith,Rip Torn,2,Undirected
Will Smith,Rosario Dawson,2,Undirected
Will Smith,Henry Rollins,1,Undirected
Will Smith,Jordi Mollà,1,Undirected
Will Smith,Glenn Morshower,1,Undirected
Will Smith,Zoë Kravitz,1,Undirected
Will Smith,Jada Pinkett Smith,1,Undirected
Will Smith,Joe Morton,1,Undirected
Will Smith,Bruce Greenwood,1,Undirected
Will Smith,Chi McBride,1,Undirected
Will Smith,Linda Fiorentino,1,Undirected
Will Smith,Jake Busey,1,Undirected
Will Smith,Lisa Bonet,1,Undirected
Will Smith,Adam Baldwin,1,Undirected
Will Smith,Mary McDonnell,1,Undirected
Will Smith,Adrian Martinez,1,Undirected
Will Smith,Gerald McRaney,1,Undirected
Will Smith,Matt Damon,1,Undirected
Will Smith,Kevin Sussman,1,Undirected
Will Smith,Michael Rapaport,1,Undirected
Will Smith,James Karen,1,Undirected
Will Smith,Kurt Fuller,1,Undirected
Will Smith,Madison Pettis,1,Undirected
Will Smith,Albert Brooks,1,Undirected
Will Smith,Tchéky Karyo,1,Undirected
Will Smith,Theresa Randle,1,Undirected
Adam Brown,Aidan Turner,3,Undirected
Adam Brown,James Nesbitt,3,Undirected
Aidan Turner,James Nesbitt,3,Undirected
Aidan Turner,Kevin Zegers,1,Undirected
James Nesbitt,Frances O'Connor,1,Undirected
James Nesbitt,Jason Flemyng,1,Undirected
James Nesbitt,Olivia Williams,1,Undirected
James Nesbitt,Peter McNamara,1,Undirected
James Nesbitt,Ash Cook,1,Undirected
James Nesbitt,Genevieve O'Reilly,1,Undirected
James Nesbitt,David Kelly,1,Undirected
James Nesbitt,Fionnula Flanagan,1,Undirected
James Nesbitt,Nicholas Farrell,1,Undirected
James Nesbitt,Tim Pigott-Smith,1,Undirected
Andrew Garfield,Chris Zylka,1,Undirected
Andrew Garfield,Emma Stone,2,Undirected
Andrew Garfield,B.J. Novak,1,Undirected
Andrew Garfield,Dustin Fitzsimons,1,Undirected
Andrew Garfield,Marcella Lentz-Pope,1,Undirected
Andrew Garfield,Meryl Streep,1,Undirected
Andrew Garfield,Tom Cruise,1,Undirected
Andrew Garfield,Lily Cole,1,Undirected
Andrew Garfield,Verne Troyer,1,Undirected
Andrew Garfield,Charlie Rowe,1,Undirected
Andrew Garfield,Charlotte Rampling,1,Undirected
Andrew Garfield,John Henshaw,1,Undirected
Andrew Garfield,Warren Clarke,1,Undirected
Chris Zylka,Emma Stone,1,Undirected
Chris Zylka,Katharine McPhee,1,Undirected
Emma Stone,B.J. Novak,1,Undirected
Emma Stone,Nicolas Cage,1,Undirected
Emma Stone,Ryan Reynolds,1,Undirected
Emma Stone,Ryan Gosling,1,Undirected
Emma Stone,Steve Carell,1,Undirected
Emma Stone,Judy Greer,1,Undirected
Emma Stone,Steve Coogan,1,Undirected
Emma Stone,Bill Murray,3,Undirected
Emma Stone,Bradley Cooper,3,Undirected
Emma Stone,Bryce Dallas Howard,1,Undirected
Emma Stone,Mike Vogel,1,Undirected
Emma Stone,Beverly D'Angelo,1,Undirected
Emma Stone,Katharine McPhee,1,Undirected
Emma Stone,Derek Graf,1,Undirected
Emma Stone,Merritt Wever,1,Undirected
Emma Stone,Naomi Watts,1,Undirected
Emma Stone,Joe Lo Truglio,1,Undirected
Emma Stone,Kevin Corrigan,1,Undirected
Emma Stone,Josh Gad,1,Undirected
Emma Stone,Dan Byrd,1,Undirected
Emma Stone,Fred Armisen,1,Undirected
Mark Addy,Scott Grimes,1,Undirected
Mark Addy,William Hurt,1,Undirected
Mark Addy,Alan Young,1,Undirected
Mark Addy,Josh Stamberg,1,Undirected
Mark Addy,Danny Woodburn,1,Undirected
Mark Addy,Taylor Negron,1,Undirected
Mark Addy,Benno Fürmann,1,Undirected
Mark Addy,Heath Ledger,1,Undirected
Mark Addy,Chazz Palminteri,1,Undirected
Mark Addy,Wanda Sykes,1,Undirected
Mark Addy,Atom Egoyan,1,Undirected
Mark Addy,Paul Gross,1,Undirected
Mark Addy,Sendhil Ramamurthy,1,Undirected
Mark Addy,Shabana Azmi,1,Undirected
Mark Addy,Lesley Sharp,2,Undirected
Scott Grimes,William Hurt,1,Undirected
Scott Grimes,Mary McCormack,1,Undirected
Scott Grimes,Ron Eldard,1,Undirected
William Hurt,Peter Mensah,1,Undirected
William Hurt,Ty Burrell,1,Undirected
William Hurt,Haley Joel Osment,1,Undirected
William Hurt,Kevin Sussman,1,Undirected
William Hurt,Gary Oldman,1,Undirected
William Hurt,June Lockhart,1,Undirected
William Hurt,Bryce Dallas Howard,1,Undirected
William Hurt,Judy Greer,1,Undirected
William Hurt,Kevin Corrigan,1,Undirected
William Hurt,Matt Bomer,1,Undirected
William Hurt,Dennis Quaid,1,Undirected
William Hurt,Edgar Ramírez,1,Undirected
William Hurt,Kyle Schmid,1,Undirected
William Hurt,Viggo Mortensen,1,Undirected
William Hurt,Meryl Streep,1,Undirected
William Hurt,Tom Everett Scott,1,Undirected
William Hurt,Bruce Spence,1,Undirected
William Hurt,Rufus Sewell,1,Undirected
William Hurt,Hal Holbrook,1,Undirected
William Hurt,Kristen Stewart,2,Undirected
William Hurt,Eddie Redmayne,1,Undirected
William Hurt,Jonathan Jackson,1,Undirected
William Hurt,Sissy Spacek,1,Undirected
William Hurt,Marc Donato,1,Undirected
William Hurt,Raoul Max Trujillo,1,Undirected
William Hurt,David Kross,1,Undirected
William Hurt,Tony Curran,1,Undirected
William Hurt,Elden Henson,1,Undirected
William Hurt,Michael Bower,1,Undirected
Christopher Lee,Eva Green,1,Undirected
Christopher Lee,Kristin Scott Thomas,1,Undirected
Christopher Lee,Chloë Grace Moretz,2,Undirected
Christopher Lee,Ray Winstone,1,Undirected
Christopher Lee,David Kelly,1,Undirected
Christopher Lee,Hayden Christensen,2,Undirected
Christopher Lee,Natalie Portman,2,Undirected
Christopher Lee,Billy Boyd,2,Undirected
Christopher Lee,Phoebe Cates,1,Undirected
Christopher Lee,Robert Picardo,1,Undirected
Christopher Lee,John Belushi,1,Undirected
Christopher Lee,Treat Williams,1,Undirected
Christopher Lee,Joanna Lumley,1,Undirected
Christopher Lee,Behrouz Vossoughi,1,Undirected
Christopher Lee,Joseph Cotten,1,Undirected
Christopher Lee,G.W. Bailey,1,Undirected
Christopher Lee,Michael Winslow,1,Undirected
Christopher Lee,Desmond Llewelyn,1,Undirected
Christopher Lee,Hervé Villechaize,1,Undirected
Christopher Lee,Karin Dor,1,Undirected
Christopher Lee,Lex Barker,1,Undirected
Eva Green,Kristin Scott Thomas,1,Undirected
Eva Green,Peter Mensah,1,Undirected
Eva Green,Sullivan Stapleton,1,Undirected
Eva Green,Ivana Milicevic,2,Undirected
Eva Green,Tobias Menzies,2,Undirected
Eva Green,Bruce Willis,1,Undirected
Eva Green,Hannah Murray,1,Undirected
Eva Green,Matt Smith,1,Undirected
Kristin Scott Thomas,Tom Cruise,1,Undirected
Kristin Scott Thomas,Vanessa Redgrave,1,Undirected
Kristin Scott Thomas,Bill Cobbs,1,Undirected
Kristin Scott Thomas,Harrison Ford,1,Undirected
Kristin Scott Thomas,Jessalyn Gilsig,1,Undirected
Kristin Scott Thomas,Colin Firth,2,Undirected
Kristin Scott Thomas,Jürgen Prochnow,1,Undirected
Kristin Scott Thomas,Bob Balaban,1,Undirected
Kristin Scott Thomas,Tom Hollander,1,Undirected
Kristin Scott Thomas,Hayden Christensen,1,Undirected
Kristin Scott Thomas,Ian Somerhalder,1,Undirected
Kristin Scott Thomas,Aidan Quinn,1,Undirected
Kristin Scott Thomas,Arben Bajraktaraj,1,Undirected
Kristin Scott Thomas,Kris Marshall,1,Undirected
Kristin Scott Thomas,Jim Broadbent,1,Undirected
Kristin Scott Thomas,Ryan Gosling,1,Undirected
Kristin Scott Thomas,Yayaying Rhatha Phongam,1,Undirected
Kristin Scott Thomas,James Fleet,1,Undirected
Kristin Scott Thomas,Simon Callow,1,Undirected
Kristin Scott Thomas,Anne-Marie Duff,1,Undirected
Kristin Scott Thomas,Ophelia Lovibond,1,Undirected
Evan Parke,Naomi Watts,3,Undirected
Evan Parke,Thomas Kretschmann,3,Undirected
Naomi Watts,Thomas Kretschmann,3,Undirected
Naomi Watts,Theo James,1,Undirected
Naomi Watts,Zoë Kravitz,1,Undirected
Naomi Watts,Gary Cole,1,Undirected
Naomi Watts,Sissy Spacek,1,Undirected
Naomi Watts,Armin Mueller-Stahl,1,Undirected
Naomi Watts,Brían F. O'Byrne,1,Undirected
Naomi Watts,Raza Jaffrey,1,Undirected
Naomi Watts,Viggo Mortensen,1,Undirected
Naomi Watts,Gregory Smith,1,Undirected
Naomi Watts,Sarah Gadon,1,Undirected
Naomi Watts,Brooke Smith,1,Undirected
Naomi Watts,Ty Burrell,1,Undirected
Naomi Watts,Geraldine Chaplin,1,Undirected
Naomi Watts,Oaklee Pendergast,1,Undirected
Naomi Watts,Kaitlyn Dever,1,Undirected
Naomi Watts,Leonardo DiCaprio,1,Undirected
Naomi Watts,Jeff Kober,1,Undirected
Naomi Watts,Lori Petty,1,Undirected
Naomi Watts,Isabelle Huppert,1,Undirected
Naomi Watts,Lily Tomlin,1,Undirected
Naomi Watts,Danny Huston,1,Undirected
Naomi Watts,Eddie Marsan,1,Undirected
Naomi Watts,Merritt Wever,1,Undirected
Naomi Watts,Laura Harring,1,Undirected
Naomi Watts,Robert Forster,1,Undirected
Naomi Watts,Anthony Hopkins,1,Undirected
Naomi Watts,Ewen Bremner,1,Undirected
Naomi Watts,Brady Corbet,1,Undirected
Naomi Watts,Siobhan Fallon Hogan,1,Undirected
Naomi Watts,Bill Murray,1,Undirected
Naomi Watts,Reg E. Cathey,1,Undirected
Naomi Watts,Dree Hemingway,1,Undirected
Naomi Watts,Maria Dizzia,1,Undirected
Naomi Watts,Carla Gallo,1,Undirected
Naomi Watts,Jimmy Smits,1,Undirected
Naomi Watts,Ben Mendelsohn,1,Undirected
Naomi Watts,Robin Wright,1,Undirected
Thomas Kretschmann,Eddie Izzard,1,Undirected
Thomas Kretschmann,Joe Mantegna,1,Undirected
Thomas Kretschmann,Tom Cruise,1,Undirected
Thomas Kretschmann,David Keith,1,Undirected
Thomas Kretschmann,Matthew McConaughey,1,Undirected
Thomas Kretschmann,Norman Reedus,1,Undirected
Thomas Kretschmann,Tony Curran,1,Undirected
Thomas Kretschmann,Dwayne Johnson,1,Undirected
Thomas Kretschmann,Megan Park,1,Undirected
Thomas Kretschmann,Mike Epps,1,Undirected
Thomas Kretschmann,Milla Jovovich,1,Undirected
Thomas Kretschmann,Jim Broadbent,1,Undirected
Thomas Kretschmann,Michiel Huisman,1,Undirected
Thomas Kretschmann,Fisher Stevens,1,Undirected
Thomas Kretschmann,Jemima West,1,Undirected
Thomas Kretschmann,Eduardo Noriega,1,Undirected
Thomas Kretschmann,Mac McDonald,1,Undirected
Thomas Kretschmann,Alexandra Maria Lara,1,Undirected
Thomas Kretschmann,Bruno Ganz,1,Undirected
Gloria Stuart,Kate Winslet,1,Undirected
Gloria Stuart,Leonardo DiCaprio,1,Undirected
Kate Winslet,Leonardo DiCaprio,2,Undirected
Kate Winslet,David Suchet,1,Undirected
Kate Winslet,Hugh Jackman,2,Undirected
Kate Winslet,Mekhi Phifer,2,Undirected
Kate Winslet,Theo James,2,Undirected
Kate Winslet,Rufus Sewell,1,Undirected
Kate Winslet,Sarah Parish,1,Undirected
Kate Winslet,Anthony Hopkins,1,Undirected
Kate Winslet,Kevin Dunn,1,Undirected
Kate Winslet,Matt Craven,1,Undirected
Kate Winslet,Joe Komara,1,Undirected
Kate Winslet,David Kross,1,Undirected
Kate Winslet,Susanne Lothar,1,Undirected
Kate Winslet,Kelly Macdonald,1,Undirected
Kate Winslet,Julie Adams,1,Undirected
Kate Winslet,Clifton Collins Jr.,1,Undirected
